pathogen_type,canonical_organism,canonical_drug,quality_gate,gate_reason,n_master_rows,n_interpretable_rows
fungal,Sarocladium kiliense,Anidulafungin,withhold,majority_unclassifiable_no_standard,17,0
fungal,Sarocladium kiliense,Caspofungin,withhold,majority_unclassifiable_no_standard,17,0
fungal,Sarocladium kiliense,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,13,0
fungal,Sarocladium kiliense,Isavuconazole,withhold,majority_unclassifiable_no_standard,11,0
fungal,Sarocladium kiliense,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,19,0
fungal,Sarocladium kiliense,Micafungin,withhold,majority_unclassifiable_no_standard,17,0
fungal,Sarocladium kiliense,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,19,0
fungal,Sarocladium kiliense,Voriconazole,withhold,majority_unclassifiable_no_standard,20,0
fungal,Scedosporium apiospermum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,15,0
fungal,Scedosporium apiospermum,Anidulafungin,withhold,majority_unclassifiable_no_standard,15,0
fungal,Scedosporium apiospermum,Caspofungin,withhold,majority_unclassifiable_no_standard,15,0
fungal,Scedosporium apiospermum,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Scedosporium apiospermum,Isavuconazole,withhold,majority_unclassifiable_no_standard,10,0
fungal,Scedosporium apiospermum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,15,0
fungal,Scedosporium apiospermum,Micafungin,withhold,majority_unclassifiable_no_standard,15,0
fungal,Scedosporium apiospermum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,15,0
fungal,Scedosporium apiospermum,Voriconazole,withhold,majority_unclassifiable_no_standard,15,0
fungal,Scedosporium apiospermum / Scedosporium boydii,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,61,0
fungal,Scedosporium apiospermum / Scedosporium boydii,Anidulafungin,withhold,majority_unclassifiable_no_standard,61,0
fungal,Scedosporium apiospermum / Scedosporium boydii,Caspofungin,withhold,majority_unclassifiable_no_standard,60,0
fungal,Scedosporium apiospermum / Scedosporium boydii,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,5,0
fungal,Scedosporium apiospermum / Scedosporium boydii,Isavuconazole,withhold,majority_unclassifiable_no_standard,42,0
fungal,Scedosporium apiospermum / Scedosporium boydii,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,61,0
fungal,Scedosporium apiospermum / Scedosporium boydii,Micafungin,withhold,majority_unclassifiable_no_standard,60,0
fungal,Scedosporium apiospermum / Scedosporium boydii,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,61,0
fungal,Scedosporium apiospermum / Scedosporium boydii,Voriconazole,withhold,majority_unclassifiable_no_standard,60,0
fungal,Scedosporium aurantiacum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,19,0
fungal,Scedosporium aurantiacum,Anidulafungin,withhold,majority_unclassifiable_no_standard,19,0
fungal,Scedosporium aurantiacum,Caspofungin,withhold,majority_unclassifiable_no_standard,19,0
fungal,Scedosporium aurantiacum,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Scedosporium aurantiacum,Isavuconazole,withhold,majority_unclassifiable_no_standard,13,0
fungal,Scedosporium aurantiacum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,19,0
fungal,Scedosporium aurantiacum,Micafungin,withhold,majority_unclassifiable_no_standard,19,0
fungal,Scedosporium aurantiacum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,19,0
fungal,Scedosporium aurantiacum,Voriconazole,withhold,majority_unclassifiable_no_standard,19,0
fungal,Scedosporium boydii,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,10,0
fungal,Scedosporium boydii,Anidulafungin,withhold,majority_unclassifiable_no_standard,10,0
fungal,Scedosporium boydii,Caspofungin,withhold,majority_unclassifiable_no_standard,10,0
fungal,Scedosporium boydii,Isavuconazole,withhold,majority_unclassifiable_no_standard,9,0
fungal,Scedosporium boydii,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,10,0
fungal,Scedosporium boydii,Micafungin,withhold,majority_unclassifiable_no_standard,10,0
fungal,Scedosporium boydii,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,10,0
fungal,Scedosporium boydii,Voriconazole,withhold,majority_unclassifiable_no_standard,10,0
fungal,Scedosporium dehoogii,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Scedosporium dehoogii,Anidulafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scedosporium dehoogii,Caspofungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scedosporium dehoogii,Isavuconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scedosporium dehoogii,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Scedosporium dehoogii,Micafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scedosporium dehoogii,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Scedosporium dehoogii,Voriconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scopulariopsis brevicaulis,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Scopulariopsis brevicaulis,Anidulafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scopulariopsis brevicaulis,Caspofungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scopulariopsis brevicaulis,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Scopulariopsis brevicaulis,Isavuconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Scopulariopsis brevicaulis,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Scopulariopsis brevicaulis,Micafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scopulariopsis brevicaulis,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Scopulariopsis brevicaulis,Voriconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scopulariopsis brevicaulis / Scopulariopsis brumptii,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Scopulariopsis brevicaulis / Scopulariopsis brumptii,Anidulafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scopulariopsis brevicaulis / Scopulariopsis brumptii,Caspofungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Scopulariopsis brevicaulis / Scopulariopsis brumptii,Isavuconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scopulariopsis brevicaulis / Scopulariopsis brumptii,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Scopulariopsis brevicaulis / Scopulariopsis brumptii,Micafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Scopulariopsis brevicaulis / Scopulariopsis brumptii,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Scopulariopsis brevicaulis / Scopulariopsis brumptii,Voriconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Trichoderma longibrachiatum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichoderma longibrachiatum,Anidulafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichoderma longibrachiatum,Caspofungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichoderma longibrachiatum,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichoderma longibrachiatum,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichoderma longibrachiatum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichoderma longibrachiatum,Micafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichoderma longibrachiatum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichoderma longibrachiatum,Voriconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichomonascus ciferrii complex,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichomonascus ciferrii complex,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichomonascus ciferrii complex,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichomonascus ciferrii complex,Fluconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichomonascus ciferrii complex,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichomonascus ciferrii complex,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichomonascus ciferrii complex,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichomonascus ciferrii complex,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichomonascus ciferrii complex,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon asahii,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,94,0
fungal,Trichosporon asahii,Anidulafungin,withhold,majority_unclassifiable_no_standard,94,0
fungal,Trichosporon asahii,Caspofungin,withhold,majority_unclassifiable_no_standard,94,0
fungal,Trichosporon asahii,Fluconazole,withhold,majority_unclassifiable_no_standard,94,0
fungal,Trichosporon asahii,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,29,0
fungal,Trichosporon asahii,Isavuconazole,withhold,majority_unclassifiable_no_standard,54,0
fungal,Trichosporon asahii,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,79,0
fungal,Trichosporon asahii,Micafungin,withhold,majority_unclassifiable_no_standard,94,0
fungal,Trichosporon asahii,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,94,0
fungal,Trichosporon asahii,Voriconazole,withhold,majority_unclassifiable_no_standard,94,0
fungal,Trichosporon capitatum,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichosporon capitatum,Anidulafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon capitatum,Caspofungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon capitatum,Fluconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon capitatum,Isavuconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon capitatum,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichosporon capitatum,Micafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon capitatum,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichosporon capitatum,Voriconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon inkin,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichosporon inkin,Anidulafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon inkin,Caspofungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon inkin,Fluconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon inkin,Isavuconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon inkin,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichosporon inkin,Micafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon inkin,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichosporon inkin,Voriconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Trichosporon loubieri,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichosporon loubieri,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon loubieri,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon loubieri,Fluconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon loubieri,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon loubieri,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichosporon loubieri,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon loubieri,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichosporon loubieri,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon montevideense,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichosporon montevideense,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon montevideense,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon montevideense,Fluconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon montevideense,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon montevideense,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichosporon montevideense,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon montevideense,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichosporon montevideense,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon mucoides,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Trichosporon mucoides,Anidulafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Trichosporon mucoides,Caspofungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Trichosporon mucoides,Fluconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Trichosporon mucoides,Isavuconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Trichosporon mucoides,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Trichosporon mucoides,Micafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Trichosporon mucoides,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Trichosporon mucoides,Voriconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Trichosporon mycotoxinivorans,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,9,0
fungal,Trichosporon mycotoxinivorans,Anidulafungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Trichosporon mycotoxinivorans,Caspofungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Trichosporon mycotoxinivorans,Fluconazole,withhold,majority_unclassifiable_no_standard,9,0
fungal,Trichosporon mycotoxinivorans,Flucytosine,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Trichosporon mycotoxinivorans,Isavuconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Trichosporon mycotoxinivorans,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,5,0
fungal,Trichosporon mycotoxinivorans,Micafungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Trichosporon mycotoxinivorans,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,9,0
fungal,Trichosporon mycotoxinivorans,Voriconazole,withhold,majority_unclassifiable_no_standard,9,0
fungal,Trichosporon ovoides,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichosporon ovoides,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon ovoides,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon ovoides,Fluconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon ovoides,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon ovoides,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichosporon ovoides,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Trichosporon ovoides,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Trichosporon ovoides,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Aspergillus,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Unspeciated Aspergillus,Anidulafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Unspeciated Aspergillus,Caspofungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Unspeciated Aspergillus,Isavuconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Unspeciated Aspergillus,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Unspeciated Aspergillus,Micafungin,withhold,majority_unclassifiable_no_standard,3,0
fungal,Unspeciated Aspergillus,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,3,0
fungal,Unspeciated Aspergillus,Voriconazole,withhold,majority_unclassifiable_no_standard,3,0
fungal,Unspeciated Candida,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,5,0
fungal,Unspeciated Candida,Anidulafungin,withhold,majority_unclassifiable_no_standard,5,0
fungal,Unspeciated Candida,Caspofungin,withhold,majority_unclassifiable_no_standard,5,0
fungal,Unspeciated Candida,Fluconazole,withhold,majority_unclassifiable_no_standard,5,0
fungal,Unspeciated Candida,Isavuconazole,withhold,majority_unclassifiable_no_standard,5,0
fungal,Unspeciated Candida,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,5,0
fungal,Unspeciated Candida,Micafungin,withhold,majority_unclassifiable_no_standard,5,0
fungal,Unspeciated Candida,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,5,0
fungal,Unspeciated Candida,Voriconazole,withhold,majority_unclassifiable_no_standard,5,0
fungal,Unspeciated Chaetomium,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Chaetomium,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Chaetomium,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Chaetomium,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Chaetomium,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Chaetomium,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Chaetomium,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Chaetomium,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Coprinellus,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Coprinellus,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Coprinellus,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Coprinellus,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Coprinellus,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Coprinellus,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Coprinellus,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Coprinellus,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Corpinellus,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Corpinellus,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Corpinellus,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Corpinellus,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Corpinellus,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Corpinellus,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Corpinellus,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Corpinellus,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Cunninghamella,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Unspeciated Cunninghamella,Anidulafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Cunninghamella,Caspofungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Cunninghamella,Isavuconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Cunninghamella,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Unspeciated Cunninghamella,Micafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Cunninghamella,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Unspeciated Cunninghamella,Voriconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Curvularia,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,9,0
fungal,Unspeciated Curvularia,Anidulafungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Unspeciated Curvularia,Caspofungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Unspeciated Curvularia,Isavuconazole,withhold,majority_unclassifiable_no_standard,9,0
fungal,Unspeciated Curvularia,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,9,0
fungal,Unspeciated Curvularia,Micafungin,withhold,majority_unclassifiable_no_standard,9,0
fungal,Unspeciated Curvularia,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,9,0
fungal,Unspeciated Curvularia,Voriconazole,withhold,majority_unclassifiable_no_standard,9,0
fungal,Unspeciated Exophiala,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Exophiala,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Exophiala,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Exophiala,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Exophiala,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Exophiala,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Exophiala,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Exophiala,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Fusarium,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Unspeciated Fusarium,Anidulafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Fusarium,Caspofungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Fusarium,Isavuconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Fusarium,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Unspeciated Fusarium,Micafungin,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Fusarium,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,2,0
fungal,Unspeciated Fusarium,Voriconazole,withhold,majority_unclassifiable_no_standard,2,0
fungal,Unspeciated Lichtheimia,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Unspeciated Lichtheimia,Anidulafungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Lichtheimia,Caspofungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Lichtheimia,Isavuconazole,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Lichtheimia,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Unspeciated Lichtheimia,Micafungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Lichtheimia,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Unspeciated Lichtheimia,Voriconazole,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Mucor,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Unspeciated Mucor,Anidulafungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Mucor,Caspofungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Mucor,Isavuconazole,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Mucor,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Unspeciated Mucor,Micafungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Mucor,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Unspeciated Mucor,Voriconazole,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Paecilomyces,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Unspeciated Paecilomyces,Anidulafungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Paecilomyces,Caspofungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Paecilomyces,Isavuconazole,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Paecilomyces,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Unspeciated Paecilomyces,Micafungin,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Paecilomyces,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,6,0
fungal,Unspeciated Paecilomyces,Voriconazole,withhold,majority_unclassifiable_no_standard,6,0
fungal,Unspeciated Penicillium,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Penicillium,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Penicillium,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Penicillium,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Penicillium,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Penicillium,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Penicillium,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Penicillium,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Phaeoacremonium,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Phaeoacremonium,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Phaeoacremonium,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Phaeoacremonium,Isavuconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Phaeoacremonium,Itraconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Phaeoacremonium,Micafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Phaeoacremonium,Posaconazole,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Phaeoacremonium,Voriconazole,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Phialemoniopsis,Amphotericin B,bounds_only,breakpoint_absent_drug_brief_section_4_4,1,0
fungal,Unspeciated Phialemoniopsis,Anidulafungin,withhold,majority_unclassifiable_no_standard,1,0
fungal,Unspeciated Phialemoniopsis,Caspofungin,withhold,majority_unclassifiable_no_standard,1,0
