iso3_country,canonical_organism,canonical_drug,parsed_year,n_isolates,median_distance_to_failure,low_n_flag,version,date_added
CZE,Candida dubliniensis,Posaconazole,2016,1,3.0588936890535683,True,v1,2026-07-08
CZE,Candida dubliniensis,Posaconazole,2019,1,3.0588936890535683,True,v1,2026-07-08
CZE,Candida dubliniensis,Posaconazole,2021,1,3.0588936890535683,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2013,2,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2014,5,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2015,6,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2016,5,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2018,10,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2019,3,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2020,8,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2021,8,2.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2022,5,2.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2023,3,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Amphotericin B,2024,5,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2013,2,-8.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2014,5,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2015,6,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2016,5,-2.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2018,10,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2019,3,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2020,8,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2021,8,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2022,5,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2023,3,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Fluconazole,2024,5,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Flucytosine,2013,2,0.0,True,v1,2026-07-08
CZE,Candida glabrata,Itraconazole,2013,2,-2.5,True,v1,2026-07-08
CZE,Candida glabrata,Itraconazole,2018,10,2.0,True,v1,2026-07-08
CZE,Candida glabrata,Itraconazole,2019,3,2.0,True,v1,2026-07-08
CZE,Candida glabrata,Itraconazole,2020,8,2.0,True,v1,2026-07-08
CZE,Candida glabrata,Itraconazole,2021,8,3.0,True,v1,2026-07-08
CZE,Candida glabrata,Itraconazole,2022,5,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Itraconazole,2023,3,2.0,True,v1,2026-07-08
CZE,Candida glabrata,Itraconazole,2024,5,2.0,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2013,2,-3.5,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2014,5,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2015,6,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2016,5,3.0588936890535687,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2018,10,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2019,3,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2020,8,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2021,8,2.0,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2022,5,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2023,3,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Posaconazole,2024,5,1.0,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2013,2,-3.0,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2014,5,2.0588936890535687,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2015,6,2.0588936890535687,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2016,5,3.0588936890535683,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2018,10,3.0588936890535683,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2019,3,2.0588936890535687,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2020,8,2.0588936890535687,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2021,8,3.0588936890535683,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2022,5,2.0588936890535687,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2023,3,3.0588936890535683,True,v1,2026-07-08
CZE,Candida glabrata,Voriconazole,2024,5,3.0588936890535683,True,v1,2026-07-08
CZE,Candida guilliermondii,Amphotericin B,2014,2,1.0,True,v1,2026-07-08
CZE,Candida guilliermondii,Amphotericin B,2015,1,1.0,True,v1,2026-07-08
CZE,Candida guilliermondii,Amphotericin B,2021,1,2.0,True,v1,2026-07-08
CZE,Candida guilliermondii,Itraconazole,2021,1,-1.0,True,v1,2026-07-08
CZE,Candida guilliermondii,Posaconazole,2014,2,1.0,True,v1,2026-07-08
CZE,Candida guilliermondii,Posaconazole,2015,1,-1.0,True,v1,2026-07-08
CZE,Candida guilliermondii,Posaconazole,2021,1,0.0,True,v1,2026-07-08
CZE,Candida krusei,Amphotericin B,2013,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Amphotericin B,2014,2,1.0,True,v1,2026-07-08
CZE,Candida krusei,Amphotericin B,2015,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Amphotericin B,2019,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Amphotericin B,2020,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Amphotericin B,2021,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Amphotericin B,2022,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Amphotericin B,2023,2,1.0,True,v1,2026-07-08
CZE,Candida krusei,Flucytosine,2013,1,2.0,True,v1,2026-07-08
CZE,Candida krusei,Itraconazole,2013,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Itraconazole,2019,1,3.0588936890535687,True,v1,2026-07-08
CZE,Candida krusei,Itraconazole,2020,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Itraconazole,2021,1,2.0,True,v1,2026-07-08
CZE,Candida krusei,Itraconazole,2022,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Itraconazole,2023,2,1.0,True,v1,2026-07-08
CZE,Candida krusei,Posaconazole,2013,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Posaconazole,2014,2,1.0,True,v1,2026-07-08
CZE,Candida krusei,Posaconazole,2015,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Posaconazole,2019,1,2.0588936890535687,True,v1,2026-07-08
CZE,Candida krusei,Posaconazole,2020,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Posaconazole,2021,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Posaconazole,2022,1,1.0,True,v1,2026-07-08
CZE,Candida krusei,Posaconazole,2023,2,0.5,True,v1,2026-07-08
CZE,Candida lusitaniae,Amphotericin B,2018,1,1.0,True,v1,2026-07-08
CZE,Candida lusitaniae,Amphotericin B,2019,1,3.0,True,v1,2026-07-08
CZE,Candida lusitaniae,Amphotericin B,2021,2,3.0,True,v1,2026-07-08
CZE,Candida lusitaniae,Amphotericin B,2024,1,1.0,True,v1,2026-07-08
CZE,Candida lusitaniae,Itraconazole,2018,1,1.0,True,v1,2026-07-08
CZE,Candida lusitaniae,Itraconazole,2019,1,2.0588936890535687,True,v1,2026-07-08
CZE,Candida lusitaniae,Itraconazole,2021,2,2.5588936890535683,True,v1,2026-07-08
CZE,Candida lusitaniae,Itraconazole,2024,1,2.0588936890535687,True,v1,2026-07-08
CZE,Candida lusitaniae,Posaconazole,2018,1,0.0,True,v1,2026-07-08
CZE,Candida lusitaniae,Posaconazole,2019,1,0.0,True,v1,2026-07-08
CZE,Candida lusitaniae,Posaconazole,2021,2,0.5,True,v1,2026-07-08
CZE,Candida lusitaniae,Posaconazole,2024,1,0.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2013,1,1.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2015,2,1.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2016,4,2.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2017,2,2.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2018,1,2.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2019,1,2.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2020,2,1.5,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2021,1,2.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2022,1,2.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2023,1,1.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Amphotericin B,2024,3,2.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Flucytosine,2013,1,0.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Itraconazole,2013,1,2.0588936890535687,True,v1,2026-07-08
CZE,Candida parapsilosis,Itraconazole,2017,2,1.5294468445267844,True,v1,2026-07-08
CZE,Candida parapsilosis,Itraconazole,2018,1,1.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Itraconazole,2019,1,2.0588936890535687,True,v1,2026-07-08
CZE,Candida parapsilosis,Itraconazole,2020,2,1.5294468445267841,True,v1,2026-07-08
CZE,Candida parapsilosis,Itraconazole,2021,1,3.0588936890535683,True,v1,2026-07-08
CZE,Candida parapsilosis,Itraconazole,2022,1,2.0588936890535687,True,v1,2026-07-08
CZE,Candida parapsilosis,Itraconazole,2023,1,1.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Itraconazole,2024,3,1.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2013,1,1.0588936890535687,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2015,2,3.0588936890535683,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2016,4,2.0588936890535683,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2017,2,3.0588936890535683,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2018,1,2.0588936890535683,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2019,1,2.0588936890535683,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2020,2,1.5588936890535685,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2021,1,2.0588936890535683,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2022,1,2.0588936890535683,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2023,1,0.0,True,v1,2026-07-08
CZE,Candida parapsilosis,Posaconazole,2024,3,1.0588936890535687,True,v1,2026-07-08
CZE,Candida tropicalis,Amphotericin B,2013,4,1.0,True,v1,2026-07-08
CZE,Candida tropicalis,Amphotericin B,2014,1,1.0,True,v1,2026-07-08
CZE,Candida tropicalis,Amphotericin B,2015,1,1.0,True,v1,2026-07-08
CZE,Candida tropicalis,Amphotericin B,2016,2,1.0,True,v1,2026-07-08
CZE,Candida tropicalis,Amphotericin B,2017,1,1.0,True,v1,2026-07-08
CZE,Candida tropicalis,Amphotericin B,2018,1,2.0,True,v1,2026-07-08
CZE,Candida tropicalis,Amphotericin B,2019,1,1.0,True,v1,2026-07-08
CZE,Candida tropicalis,Amphotericin B,2020,2,2.0,True,v1,2026-07-08
CZE,Candida tropicalis,Amphotericin B,2022,1,1.0,True,v1,2026-07-08
CZE,Candida tropicalis,Flucytosine,2013,4,0.0,True,v1,2026-07-08
CZE,Candida tropicalis,Itraconazole,2013,4,1.5294468445267844,True,v1,2026-07-08
CZE,Candida tropicalis,Itraconazole,2017,1,1.0,True,v1,2026-07-08
CZE,Candida tropicalis,Itraconazole,2018,1,3.0588936890535683,True,v1,2026-07-08
CZE,Candida tropicalis,Itraconazole,2019,1,2.0588936890535687,True,v1,2026-07-08
CZE,Candida tropicalis,Itraconazole,2020,2,3.0588936890535683,True,v1,2026-07-08
CZE,Candida tropicalis,Itraconazole,2022,1,2.0588936890535687,True,v1,2026-07-08
CZE,Candida tropicalis,Posaconazole,2013,4,-0.029446844526784588,True,v1,2026-07-08
CZE,Candida tropicalis,Posaconazole,2014,1,1.9999999999999996,True,v1,2026-07-08
CZE,Candida tropicalis,Posaconazole,2015,1,-2.0588936890535687,True,v1,2026-07-08
CZE,Candida tropicalis,Posaconazole,2016,2,-0.029446844526784588,True,v1,2026-07-08
CZE,Candida tropicalis,Posaconazole,2017,1,0.0,True,v1,2026-07-08
CZE,Candida tropicalis,Posaconazole,2018,1,1.9999999999999996,True,v1,2026-07-08
CZE,Candida tropicalis,Posaconazole,2019,1,0.9999999999999996,True,v1,2026-07-08
CZE,Candida tropicalis,Posaconazole,2020,2,1.4999999999999996,True,v1,2026-07-08
CZE,Candida tropicalis,Posaconazole,2022,1,0.9999999999999996,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Amphotericin B,2016,1,0.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Amphotericin B,2017,2,1.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Amphotericin B,2019,1,0.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Amphotericin B,2021,1,1.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Fluconazole,2016,1,2.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Fluconazole,2017,2,3.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Fluconazole,2019,1,3.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Fluconazole,2021,1,2.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Itraconazole,2017,2,1.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Itraconazole,2019,1,3.0588936890535683,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Itraconazole,2021,1,2.0588936890535687,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Posaconazole,2016,1,2.0588936890535683,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Posaconazole,2017,2,0.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Posaconazole,2019,1,2.0588936890535683,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Posaconazole,2021,1,1.0588936890535687,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Voriconazole,2016,1,3.0588936890535683,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Voriconazole,2017,2,2.0588936890535683,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Voriconazole,2019,1,3.0588936890535683,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. grubii,Voriconazole,2021,1,2.0588936890535683,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. neoformans,Amphotericin B,2014,1,1.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. neoformans,Amphotericin B,2019,1,1.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. neoformans,Fluconazole,2014,1,3.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. neoformans,Fluconazole,2019,1,4.0,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. neoformans,Itraconazole,2019,1,2.0588936890535687,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. neoformans,Posaconazole,2014,1,1.0588936890535687,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. neoformans,Posaconazole,2019,1,1.0588936890535687,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. neoformans,Voriconazole,2014,1,2.0588936890535683,True,v1,2026-07-08
CZE,Cryptococcus neoformans var. neoformans,Voriconazole,2019,1,3.0588936890535683,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Itraconazole,2013,2,1.0,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Itraconazole,2015,1,1.0,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Itraconazole,2016,1,1.0,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Itraconazole,2018,2,0.5,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Itraconazole,2020,1,1.0,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Itraconazole,2021,2,1.0,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Itraconazole,2022,1,0.0,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Posaconazole,2013,2,0.5,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Posaconazole,2015,1,0.0,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Posaconazole,2016,1,1.0,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Posaconazole,2018,2,0.5,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Posaconazole,2020,1,0.0,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Posaconazole,2021,2,0.5,True,v1,2026-07-08
DEU,Aspergillus flavus species complex,Posaconazole,2022,1,0.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2013,18,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2014,9,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2015,25,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2016,11,0.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2017,12,0.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2018,14,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2019,31,0.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2020,43,0.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2021,37,1.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2022,14,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2023,18,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Amphotericin B,2024,13,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Isavuconazole,2017,12,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Isavuconazole,2018,14,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Isavuconazole,2019,31,1.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Isavuconazole,2020,43,1.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Isavuconazole,2021,37,1.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Isavuconazole,2022,14,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Isavuconazole,2023,18,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Isavuconazole,2024,13,0.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2013,18,0.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2014,9,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2015,25,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2016,11,0.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2017,12,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2018,14,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2019,31,1.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2020,43,0.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2021,37,0.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2022,14,0.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2023,18,0.5,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Itraconazole,2024,13,0.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2013,18,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2014,9,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2015,25,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2016,11,2.0588936890535687,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2017,12,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2018,14,0.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2019,31,1.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2020,43,1.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2021,36,1.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2022,14,1.5294468445267844,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2023,18,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Posaconazole,2024,13,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2013,18,2.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2014,9,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2015,25,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2016,11,2.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2017,12,2.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2018,14,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2019,31,2.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2020,43,2.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2021,37,1.0,False,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2022,14,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2023,18,1.0,True,v1,2026-07-08
DEU,Aspergillus fumigatus,Voriconazole,2024,13,1.0,True,v1,2026-07-08
DEU,Aspergillus niger,Itraconazole,2013,3,0.0,True,v1,2026-07-08
DEU,Aspergillus niger,Itraconazole,2018,5,0.0,True,v1,2026-07-08
DEU,Aspergillus niger,Itraconazole,2020,4,0.5,True,v1,2026-07-08
DEU,Aspergillus niger,Itraconazole,2021,3,0.0,True,v1,2026-07-08
DEU,Aspergillus niger,Itraconazole,2024,1,0.0,True,v1,2026-07-08
DEU,Aspergillus niger,Posaconazole,2013,3,0.0,True,v1,2026-07-08
DEU,Aspergillus niger,Posaconazole,2018,6,1.0,True,v1,2026-07-08
DEU,Aspergillus niger,Posaconazole,2020,4,1.0,True,v1,2026-07-08
DEU,Aspergillus niger,Posaconazole,2021,3,1.0,True,v1,2026-07-08
DEU,Aspergillus niger,Posaconazole,2024,1,1.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2013,6,1.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2014,1,1.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2015,1,2.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2017,1,-1.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2018,3,-1.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2019,6,0.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2020,2,-0.5,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2021,1,-3.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2022,1,1.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Itraconazole,2024,4,-2.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2013,6,1.5,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2014,1,1.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2015,1,2.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2017,1,0.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2018,3,0.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2019,6,1.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2020,2,0.5,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2021,1,0.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2022,1,2.0,True,v1,2026-07-08
DEU,Aspergillus niger species complex,Posaconazole,2024,4,0.5,True,v1,2026-07-08
DEU,Candida albicans,Amphotericin B,2010,22,1.0,True,v1,2026-07-08
DEU,Candida albicans,Amphotericin B,2011,8,1.0,True,v1,2026-07-08
DEU,Candida albicans,Amphotericin B,2012,25,1.0,True,v1,2026-07-08
DEU,Candida albicans,Amphotericin B,2013,50,1.0,False,v1,2026-07-08
DEU,Candida albicans,Amphotericin B,2014,48,1.0,False,v1,2026-07-08
DEU,Candida albicans,Amphotericin B,2015,51,2.0,False,v1,2026-07-08
DEU,Candida albicans,Amphotericin B,2016,74,2.0,False,v1,2026-07-08
DEU,Candida albicans,Amphotericin B,2017,86,2.0,False,v1,2026-07-08
DEU,Candida albicans,Amphotericin B,2018,61,2.0,False,v1,2026-07-08
