canonical_organism,canonical_drug,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_classified,n_wt,n_nwt,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Candida albicans,Amphotericin B,Polyene,USA,2014,Bronchoalveolar lavage/wash,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2014,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2014,Eye/conjunctiva,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2014,Peritoneal fluid,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2014,Plueral fluid,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2014,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2014,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2014,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2014,Unknown,13,13,13,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Abscess (pus),2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Bile,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Blood culture,85,85,85,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Bone/Joint culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Bronchoalveolar lavage/wash,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,"Ears,nose,throat",2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Eye/conjunctiva,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Peritoneal fluid,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Plueral fluid,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Skin/Soft Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Sputum,12,12,12,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Unknown,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2015,Urine/Urinary tract,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Blood culture,96,96,96,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Bone/Joint culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Intravenous/IV Line,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Other,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Peritoneal fluid,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Tissue,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Unknown,22,22,22,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2016,Wound/Drainage/Ulcer,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Aspirate,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Blood culture,72,72,72,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Bone/Joint culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Eye/conjunctiva,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Peritoneal fluid,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Unknown,26,26,26,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Ureteral catheter,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Urine/Urinary tract,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2017,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Abscess (pus),2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Aspirate,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Blood culture,61,61,61,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Bone/Joint culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Bronchoalveolar lavage/wash,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Genital tract,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Invasive pulmonary,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Other,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Peritoneal fluid,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Tissue,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Unknown,17,17,17,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Urine/Urinary tract,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2018,Wound/Drainage/Ulcer,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Blood culture,142,142,142,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Bone/Joint culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Bronchoalveolar lavage/wash,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Invasive pulmonary,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Other,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Peritoneal fluid,12,12,12,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Plueral fluid,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Tissue,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Urine/Urinary tract,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2019,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Abscess (pus),3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Blood culture,110,110,110,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Bone/Joint culture,6,6,6,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Bronchoalveolar lavage/wash,8,8,8,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Eye/conjunctiva,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,GI tract/bowel,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Other,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Plueral fluid,8,8,8,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Sinus,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Sputum,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Tissue,15,15,15,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Tracheal aspirate,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Unknown,14,14,14,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Ureteral catheter,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2020,Wound/Drainage/Ulcer,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Abscess (pus),2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Aspirate,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Blood culture,98,98,98,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Bone/Joint culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Bronchoalveolar lavage/wash,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,GI tract/bowel,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Genital tract,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Intravenous/IV Line,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Lower Respiratory Tract,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Other,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Peritoneal fluid,9,9,9,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Tissue,9,9,9,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Tracheal aspirate,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Unknown,13,13,13,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Urine/Urinary tract,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2021,Wound/Drainage/Ulcer,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Abscess (pus),2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Blood culture,82,82,82,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Bone/Joint culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,"Ears,nose,throat",5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,GI tract/bowel,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Genital tract,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Invasive pulmonary,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Plueral fluid,11,11,11,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Tissue,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Unknown,31,31,31,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Upper Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Ureteral catheter,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2022,Wound/Drainage/Ulcer,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Blood culture,72,72,72,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Bone/Joint culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Bronchoalveolar lavage/wash,10,10,10,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Invasive pulmonary,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Other,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Plueral fluid,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Sputum,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Tissue,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Tracheal aspirate,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Unknown,18,18,18,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Ureteral catheter,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2023,Wound/Drainage/Ulcer,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Aspirate,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Blood culture,80,80,80,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Bone/Joint culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Invasive pulmonary,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Other,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Plueral fluid,9,9,9,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Sputum,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Tissue,13,13,13,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Unknown,21,21,21,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Ureteral catheter,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,USA,2024,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,ZAF,2010,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Amphotericin B,Polyene,ZAF,2011,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2010,Blood culture,7,7,5,2,1.0,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2010,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2010,Invasive pulmonary,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2010,Sputum,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2011,Blood culture,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2011,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2012,Blood culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2012,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2012,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2012,Unknown,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2013,Blood culture,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2013,Cerebrospinal fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2013,Urine/Urinary tract,2,2,1,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2015,Blood culture,2,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2016,Blood culture,6,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2016,Peritoneal fluid,1,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2016,Urine/Urinary tract,1,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2016,Wound/Drainage/Ulcer,1,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2017,Abscess (pus),1,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2017,Aspirate,1,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2017,Blood culture,4,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2017,Bone/Joint culture,2,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2017,"Ears,nose,throat",3,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Candida albicans,Flucytosine,Pyrimidine analogue,ARG,2017,Tissue,3,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
