iso3_country,canonical_organism,canonical_drug,n_years,first_year,last_year,total_n_isolates,min_n_isolates_across_years,evolutionary_fitness_score_slope,intercept,pearson_r,low_density_flag,version,date_added
PRT,Cryptococcus neoformans var. grubii,Voriconazole,4,2012,2018,21,1,0.009371052498514183,-16.578796043459576,0.026596602409154037,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. neoformans,Amphotericin B,4,2012,2017,18,1,0.20588235294115118,-413.9999999999489,0.5118906968889914,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. neoformans,Fluconazole,4,2012,2017,18,1,0.014705882352937854,-26.499999999993296,0.040996003084539386,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. neoformans,Flucytosine,2,2012,2013,15,3,-2.5628589155738726e-16,2.0000000000005156,,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. neoformans,Itraconazole,3,2012,2017,17,2,-0.29833436193996193,602.8846674064521,-0.7666359037217652,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. neoformans,Posaconazole,4,2012,2017,18,1,-0.13754944315175766,278.01252349600594,-0.49871941443936074,True,v1,2026-07-08
PRT,Cryptococcus neoformans var. neoformans,Voriconazole,4,2012,2017,18,1,-0.338235294117577,684.0588936889122,-0.6441288386528845,True,v1,2026-07-08
ROU,Aspergillus flavus species complex,Itraconazole,2,2015,2024,3,1,-1.006815888196221e-17,1.0000000000000204,,True,v1,2026-07-08
ROU,Aspergillus flavus species complex,Posaconazole,2,2015,2024,3,1,0.11111111111111825,-223.88888888890324,1.0,True,v1,2026-07-08
ROU,Candida albicans,Amphotericin B,4,2014,2024,30,4,0.06097560975609932,-121.8597560975645,0.6375767130633382,True,v1,2026-07-08
ROU,Candida albicans,Itraconazole,2,2023,2024,20,10,0.5000000000001329,-1010.5000000002691,0.9999999999999999,True,v1,2026-07-08
ROU,Candida albicans,Posaconazole,4,2014,2024,30,4,-0.03658536585365764,74.61585365853476,-0.19977814746360806,True,v1,2026-07-08
ROU,Candida glabrata,Amphotericin B,3,2014,2024,7,1,2.221637900084947e-17,0.9999999999999546,,True,v1,2026-07-08
ROU,Candida glabrata,Fluconazole,3,2014,2024,7,1,0.2087912087912064,-425.4945054945006,0.9958705948858226,True,v1,2026-07-08
ROU,Candida glabrata,Itraconazole,2,2023,2024,6,1,3.019461291724473e-16,1.9999999999993892,,True,v1,2026-07-08
ROU,Candida glabrata,Posaconazole,3,2014,2024,7,1,0.10439560439560323,-210.24725274725034,0.9958705948858224,True,v1,2026-07-08
ROU,Candida glabrata,Voriconazole,3,2014,2024,7,1,0.3193350554506436,-643.1239945694143,0.9958705948858225,True,v1,2026-07-08
ROU,Candida guilliermondii,Amphotericin B,2,2023,2024,4,2,3.019461291724473e-16,1.9999999999993892,,True,v1,2026-07-08
ROU,Candida guilliermondii,Itraconazole,2,2023,2024,4,2,-1.0294468445270581,2084.6004133227652,-1.0,True,v1,2026-07-08
ROU,Candida guilliermondii,Posaconazole,2,2023,2024,4,2,-1.0294468445270577,2083.6004133227643,-0.9999999999999999,True,v1,2026-07-08
ROU,Candida krusei,Amphotericin B,2,2014,2023,2,1,0.0,0.0,,True,v1,2026-07-08
ROU,Candida krusei,Posaconazole,2,2014,2023,2,1,0.0,0.0,,True,v1,2026-07-08
ROU,Candida lusitaniae,Amphotericin B,2,2014,2023,3,1,0.11111111111111213,-222.77777777777987,1.0,True,v1,2026-07-08
ROU,Candida lusitaniae,Posaconazole,2,2014,2023,3,1,-0.1666666666666682,336.6666666666698,-1.0,True,v1,2026-07-08
ROU,Candida parapsilosis,Amphotericin B,4,2014,2024,9,1,0.03048780487804964,-60.42987804878221,0.6375767130633382,True,v1,2026-07-08
ROU,Candida parapsilosis,Itraconazole,2,2023,2024,4,2,4.805937318235381e-16,2.0588936890525966,,True,v1,2026-07-08
ROU,Candida parapsilosis,Posaconazole,4,2014,2024,9,1,-0.07926829268292698,161.9765766158831,-0.6587029695195818,True,v1,2026-07-08
ROU,Candida tropicalis,Amphotericin B,3,2014,2024,6,1,0.060439560439559434,-120.77472527472321,0.5765566601970552,True,v1,2026-07-08
ROU,Candida tropicalis,Itraconazole,2,2023,2024,5,1,2.0294468445273237,-4103.541519634249,1.0,True,v1,2026-07-08
ROU,Candida tropicalis,Posaconazole,3,2014,2024,6,1,0.03846153846153755,-76.53846153845966,0.2773500981126147,True,v1,2026-07-08
RUS,Candida albicans,Amphotericin B,2,2013,2015,14,2,0.24999999999998945,-502.2499999999785,0.9999999999999999,True,v1,2026-07-08
RUS,Candida albicans,Posaconazole,2,2013,2015,14,2,0.4999999999999789,-1005.4999999999568,0.9999999999999999,True,v1,2026-07-08
RUS,Candida parapsilosis,Amphotericin B,3,2012,2015,5,1,5.332940628709838e-17,0.9999999999998925,,True,v1,2026-07-08
RUS,Candida parapsilosis,Flucytosine,2,2012,2013,4,1,0.0,0.0,,True,v1,2026-07-08
RUS,Candida parapsilosis,Itraconazole,2,2012,2013,4,1,-3.242855356495666e-16,2.0588936890542215,,True,v1,2026-07-08
RUS,Candida parapsilosis,Posaconazole,3,2012,2015,5,1,0.35714285714288496,-716.655392025288,0.944911182523068,True,v1,2026-07-08
RUS,Candida tropicalis,Amphotericin B,2,2013,2015,2,1,-1.830419590630654e-17,1.0000000000000369,,True,v1,2026-07-08
RUS,Candida tropicalis,Posaconazole,2,2013,2015,2,1,0.4999999999999789,-1005.4999999999568,0.9999999999999999,True,v1,2026-07-08
SGP,Candida albicans,Amphotericin B,5,2011,2015,61,9,0.4000000000000532,-803.800000000107,0.7071067811865476,True,v1,2026-07-08
SGP,Candida albicans,Flucytosine,3,2011,2013,34,9,0.0,0.0,,True,v1,2026-07-08
SGP,Candida albicans,Itraconazole,3,2011,2013,34,9,-0.50000000000004,1007.3333333334141,-0.8660254037844387,True,v1,2026-07-08
SGP,Candida albicans,Posaconazole,5,2011,2015,61,9,0.3000000000000344,-603.1000000000693,0.5669467095138409,True,v1,2026-07-08
SGP,Candida dubliniensis,Flucytosine,2,2011,2013,2,1,0.0,0.0,,True,v1,2026-07-08
SGP,Candida dubliniensis,Itraconazole,2,2011,2013,2,1,-1.5000000000001836,3020.558893689422,-0.9999999999999998,True,v1,2026-07-08
SGP,Candida dubliniensis,Posaconazole,3,2011,2015,3,1,-0.25000000000000255,506.30889368905906,-0.5,True,v1,2026-07-08
SGP,Candida glabrata,Amphotericin B,5,2011,2015,46,6,3.423884785093219e-17,0.9999999999999303,,True,v1,2026-07-08
SGP,Candida glabrata,Fluconazole,5,2011,2015,46,6,0.30000000000001914,-607.5000000000387,0.8660254037844387,True,v1,2026-07-08
SGP,Candida glabrata,Flucytosine,3,2011,2013,20,6,0.0,0.0,,True,v1,2026-07-08
SGP,Candida glabrata,Itraconazole,3,2011,2013,20,6,-0.5000000000000399,1007.3333333334137,-0.8660254037844387,True,v1,2026-07-08
SGP,Candida glabrata,Posaconazole,5,2011,2015,46,6,0.30000000000001914,-603.5000000000385,0.8660254037844387,True,v1,2026-07-08
SGP,Candida glabrata,Voriconazole,5,2011,2015,46,6,0.30588936890538615,-613.7081846552995,0.6642611922220262,True,v1,2026-07-08
SGP,Candida krusei,Amphotericin B,2,2013,2014,2,1,0.9999999999995827,-2012.9999999991587,0.9999999999999999,True,v1,2026-07-08
SGP,Candida krusei,Posaconazole,2,2013,2014,2,1,4.058893689051875,-8170.552996061419,1.0,True,v1,2026-07-08
SGP,Candida parapsilosis,Amphotericin B,4,2011,2015,12,2,-0.09999999999997763,202.549999999955,-0.36514837167011077,True,v1,2026-07-08
SGP,Candida parapsilosis,Flucytosine,2,2011,2012,8,3,0.0,0.0,,True,v1,2026-07-08
SGP,Candida parapsilosis,Itraconazole,2,2011,2012,8,3,-1.058893689054723,2131.494102378103,-1.0,True,v1,2026-07-08
SGP,Candida parapsilosis,Posaconazole,4,2011,2015,12,2,-2.2184229257072937e-14,1.6838936890982246,0.0,True,v1,2026-07-08
SGP,Candida tropicalis,Amphotericin B,5,2011,2015,34,2,0.20000000000002657,-401.4000000000535,0.7071067811865476,True,v1,2026-07-08
SGP,Candida tropicalis,Flucytosine,3,2011,2013,21,4,0.0,0.0,,True,v1,2026-07-08
SGP,Candida tropicalis,Itraconazole,3,2011,2013,21,4,-1.2794468445271712,2576.452980314705,-0.8660254037844386,True,v1,2026-07-08
SGP,Candida tropicalis,Posaconazole,5,2011,2015,34,2,0.047055315547382195,-93.73412893469107,0.047832395090190626,True,v1,2026-07-08
SVK,Aspergillus flavus species complex,Itraconazole,2,2010,2011,3,1,-0.9999999999998544,2010.9999999997076,-0.9999999999999999,True,v1,2026-07-08
SVK,Aspergillus flavus species complex,Posaconazole,2,2010,2011,3,1,0.49999999999992717,-1004.9999999998536,0.9999999999999999,True,v1,2026-07-08
SVK,Aspergillus fumigatus,Amphotericin B,3,2010,2024,18,3,0.0,0.0,,True,v1,2026-07-08
SVK,Aspergillus fumigatus,Itraconazole,3,2010,2024,18,3,-0.04098360655737767,82.91530054644927,-0.5544159532159298,True,v1,2026-07-08
SVK,Aspergillus fumigatus,Posaconazole,3,2010,2024,18,3,1.3246931263402786e-17,0.9999999999999728,,True,v1,2026-07-08
SVK,Aspergillus fumigatus,Voriconazole,3,2010,2024,18,3,-0.04098360655737766,83.91530054644927,-0.5544159532159297,True,v1,2026-07-08
SVK,Aspergillus niger species complex,Itraconazole,2,2023,2024,7,3,4.000000000001061,-8095.000000002148,0.9999999999999999,True,v1,2026-07-08
SVK,Aspergillus niger species complex,Posaconazole,2,2023,2024,7,3,1.5097306458622365e-16,0.9999999999996946,,True,v1,2026-07-08
SVK,Candida albicans,Amphotericin B,3,2010,2023,22,3,0.07961783439490057,-159.07006369425952,0.9976086055845278,True,v1,2026-07-08
SVK,Candida albicans,Flucytosine,2,2010,2011,19,9,0.0,0.0,,True,v1,2026-07-08
SVK,Candida albicans,Itraconazole,3,2010,2023,22,3,-0.04458598726114849,92.15923566879374,-0.5586608191273355,True,v1,2026-07-08
SVK,Candida albicans,Posaconazole,3,2010,2023,22,3,-0.0445859872611485,91.15923566879376,-0.5586608191273355,True,v1,2026-07-08
SVK,Candida glabrata,Amphotericin B,4,2010,2024,16,3,0.07647058823529344,-152.7411764705869,0.9970544855015816,True,v1,2026-07-08
SVK,Candida glabrata,Fluconazole,4,2010,2024,16,3,-0.11176470588235066,221.30441176470129,-0.41741862764962817,True,v1,2026-07-08
SVK,Candida glabrata,Flucytosine,2,2010,2011,7,3,0.0,0.0,,True,v1,2026-07-08
SVK,Candida glabrata,Itraconazole,4,2010,2024,16,3,-0.047058823529410626,96.16764705882126,-0.36999783205030423,True,v1,2026-07-08
SVK,Candida glabrata,Posaconazole,4,2010,2024,16,3,-0.0470588235294106,95.1676470588212,-0.36999783205030423,True,v1,2026-07-08
SVK,Candida glabrata,Voriconazole,4,2010,2024,16,3,-0.09446408052384227,191.56349726111665,-0.3250587599983778,True,v1,2026-07-08
SVK,Candida guilliermondii,Amphotericin B,2,2023,2024,2,1,-1.0000000000002656,2025.0000000005375,-0.9999999999999999,True,v1,2026-07-08
SVK,Candida guilliermondii,Itraconazole,2,2023,2024,2,1,1.0000000000002656,-2023.0000000005373,0.9999999999999999,True,v1,2026-07-08
SVK,Candida guilliermondii,Posaconazole,2,2023,2024,2,1,0.0,0.0,,True,v1,2026-07-08
SVK,Candida krusei,Amphotericin B,3,2011,2024,8,1,0.07961783439489664,-160.1082802547612,0.9976086055845275,True,v1,2026-07-08
SVK,Candida krusei,Itraconazole,3,2011,2024,8,1,0.07961783439489664,-160.1082802547612,0.9976086055845275,True,v1,2026-07-08
SVK,Candida krusei,Posaconazole,3,2011,2024,8,1,0.035031847133755595,-70.4076433120971,0.4389477864571921,True,v1,2026-07-08
SVK,Candida lusitaniae,Amphotericin B,2,2010,2011,2,1,-2.885272868370165e-16,2.0000000000005804,,True,v1,2026-07-08
SVK,Candida lusitaniae,Flucytosine,2,2010,2011,2,1,-5.999999999999127,12059.999999998241,-1.0,True,v1,2026-07-08
SVK,Candida lusitaniae,Itraconazole,2,2010,2011,2,1,-3.165343331012132e-16,2.0588936890542056,,True,v1,2026-07-08
SVK,Candida lusitaniae,Posaconazole,2,2010,2011,2,1,0.0,0.0,,True,v1,2026-07-08
SVK,Candida parapsilosis,Amphotericin B,4,2010,2024,27,2,-0.020588235294117324,42.65147058823464,-0.6199304198780666,True,v1,2026-07-08
SVK,Candida parapsilosis,Flucytosine,2,2010,2011,12,2,0.0,0.0,,True,v1,2026-07-08
SVK,Candida parapsilosis,Itraconazole,4,2010,2024,27,2,-0.05796095373130201,119.07641394282635,-0.49587434168539474,True,v1,2026-07-08
SVK,Candida parapsilosis,Posaconazole,4,2010,2024,27,2,-0.07266683608424342,148.36317864870915,-0.44869906124671566,True,v1,2026-07-08
SVK,Candida tropicalis,Amphotericin B,2,2023,2024,8,4,-1.0000000000002656,2025.0000000005375,-0.9999999999999999,True,v1,2026-07-08
SVK,Candida tropicalis,Itraconazole,2,2023,2024,8,4,1.0000000000002651,-2020.9411063114833,0.9999999999999999,True,v1,2026-07-08
SVK,Candida tropicalis,Posaconazole,2,2023,2024,8,4,0.5000000000001329,-1010.5000000002691,0.9999999999999999,True,v1,2026-07-08
SVN,Aspergillus flavus species complex,Itraconazole,7,2014,2022,9,1,-0.12212643678160848,247.86063218390655,-0.560863704245968,True,v1,2026-07-08
SVN,Aspergillus flavus species complex,Posaconazole,7,2014,2022,9,1,0.00397358901968251,-6.713657862351463,0.019268768828019072,True,v1,2026-07-08
SVN,Aspergillus fumigatus,Amphotericin B,10,2014,2024,121,3,0.04924242424242457,-98.78030303030364,0.2909435241329683,True,v1,2026-07-08
SVN,Aspergillus fumigatus,Isavuconazole,7,2018,2024,81,3,-0.1607142857143364,325.7321428572454,-0.5715005715008572,True,v1,2026-07-08
SVN,Aspergillus fumigatus,Itraconazole,10,2014,2024,121,3,-0.1145833333333337,231.91666666666734,-0.5416921035948389,True,v1,2026-07-08
SVN,Aspergillus fumigatus,Posaconazole,10,2014,2024,121,3,-0.016713090240058848,34.80590586608484,-0.11163327982746415,True,v1,2026-07-08
SVN,Aspergillus fumigatus,Voriconazole,10,2014,2024,121,3,-0.02651515151515276,54.68939393939643,-0.26913125683807726,True,v1,2026-07-08
SVN,Aspergillus niger,Itraconazole,5,2014,2023,8,1,0.09999999999999476,-201.09999999998936,0.42257712736425823,True,v1,2026-07-08
SVN,Aspergillus niger,Posaconazole,5,2014,2023,8,1,0.07999999999999656,-160.319999999993,0.6324555320336759,True,v1,2026-07-08
SVN,Aspergillus niger species complex,Itraconazole,3,2014,2023,6,1,-0.20149253731342803,405.8805970149155,-0.9522165814091078,True,v1,2026-07-08
SVN,Aspergillus niger species complex,Posaconazole,3,2014,2023,6,1,0.11940298507462324,-240.44776119402243,0.9773555548504417,True,v1,2026-07-08
SVN,Candida albicans,Amphotericin B,11,2014,2024,202,6,0.11818181818181804,-236.8363636363634,0.7568892626614565,True,v1,2026-07-08
SVN,Candida albicans,Itraconazole,8,2017,2024,176,6,-0.02380952380954238,49.607142857180385,-0.1091089451179962,True,v1,2026-07-08
SVN,Candida albicans,Posaconazole,11,2014,2024,203,6,-0.05909090909090832,120.5318181818166,-0.47788950436097516,True,v1,2026-07-08
SVN,Candida dubliniensis,Itraconazole,4,2018,2023,6,1,0.08474576271186611,-168.9411063109499,0.3758230140014144,True,v1,2026-07-08
SVN,Candida dubliniensis,Posaconazole,5,2014,2023,7,1,-0.03125000000000301,65.96514368905966,-0.1336306209562122,True,v1,2026-07-08
SVN,Candida glabrata,Amphotericin B,11,2014,2024,118,2,0.04545454545454411,-90.59090909090637,0.372677996249965,True,v1,2026-07-08
SVN,Candida glabrata,Fluconazole,11,2014,2024,118,2,-0.03636363636363915,70.37272727273292,-0.18549555830406728,True,v1,2026-07-08
SVN,Candida glabrata,Itraconazole,8,2017,2024,107,5,0.011904761904764829,-22.17857142857734,0.08247860988423225,True,v1,2026-07-08
SVN,Candida glabrata,Posaconazole,11,2014,2024,118,2,-0.07272727272727472,148.10909090909493,-0.5163977794943223,True,v1,2026-07-08
SVN,Candida glabrata,Voriconazole,11,2014,2024,118,2,0.016045650915824595,-29.845306467594508,0.06049306959667306,True,v1,2026-07-08
SVN,Candida guilliermondii,Amphotericin B,2,2018,2024,2,1,3.8145202764240616e-17,1.9999999999999227,,True,v1,2026-07-08
SVN,Candida guilliermondii,Itraconazole,2,2018,2024,2,1,0.33333333333336534,-673.6666666667312,1.0,True,v1,2026-07-08
SVN,Candida guilliermondii,Posaconazole,2,2018,2024,2,1,0.16666666666668267,-337.33333333336566,1.0,True,v1,2026-07-08
SVN,Candida krusei,Amphotericin B,9,2014,2024,20,1,-0.06315789473684016,128.3631578947329,-0.6488856845230502,True,v1,2026-07-08
SVN,Candida krusei,Itraconazole,6,2018,2024,16,1,0.049999999999982725,-99.89999999996502,0.20916500663351884,True,v1,2026-07-08
SVN,Candida krusei,Posaconazole,9,2014,2024,20,1,0.03999999999999891,-80.37999999999776,0.3487119154832538,True,v1,2026-07-08
SVN,Candida lusitaniae,Amphotericin B,6,2014,2024,7,1,0.03465346534653329,-68.03712871286855,0.6229918232859789,True,v1,2026-07-08
SVN,Candida lusitaniae,Itraconazole,4,2017,2024,4,1,0.16824511646752036,-337.89508755583466,0.5777031399307014,True,v1,2026-07-08
SVN,Candida lusitaniae,Posaconazole,6,2014,2024,7,1,0.09900990099011597,-199.5346534653809,0.44499415948998483,True,v1,2026-07-08
SVN,Candida parapsilosis,Amphotericin B,9,2014,2024,20,1,-0.03926701570679958,80.94240837694981,-0.25582225504832545,True,v1,2026-07-08
SVN,Candida parapsilosis,Itraconazole,7,2017,2024,17,1,-0.12270945209403909,250.22681774230392,-0.41260851104810053,True,v1,2026-07-08
SVN,Candida parapsilosis,Posaconazole,9,2014,2024,20,1,-0.12761780104711087,259.8717209141652,-0.554281552604705,True,v1,2026-07-08
SVN,Candida tropicalis,Amphotericin B,6,2014,2024,11,1,0.0530303030303061,-105.78787878788499,0.4719399037242694,True,v1,2026-07-08
SVN,Candida tropicalis,Itraconazole,5,2018,2024,10,1,-0.021929824561401728,46.88345509255872,-0.10471347707292394,True,v1,2026-07-08
SVN,Candida tropicalis,Posaconazole,6,2014,2024,11,1,-0.08333333333333742,170.00000000000827,-0.7416198487095662,True,v1,2026-07-08
SVN,Cryptococcus neoformans var. grubii,Amphotericin B,2,2016,2022,4,1,0.0,0.0,,True,v1,2026-07-08
SVN,Cryptococcus neoformans var. grubii,Fluconazole,2,2016,2022,4,1,-0.1666666666666697,340.00000000000614,-1.0,True,v1,2026-07-08
SVN,Cryptococcus neoformans var. grubii,Posaconazole,2,2016,2022,4,1,-0.333333333333339,675.058893689065,-1.0,True,v1,2026-07-08
SVN,Cryptococcus neoformans var. grubii,Voriconazole,2,2016,2022,4,1,0.16666666666666957,-332.9411063109523,1.0,True,v1,2026-07-08
SVN,Cryptococcus neoformans var. neoformans,Amphotericin B,4,2014,2024,7,1,-0.03571428571428877,73.44642857143474,-0.3223291856101521,True,v1,2026-07-08
SVN,Cryptococcus neoformans var. neoformans,Fluconazole,4,2014,2024,7,1,-0.10714285714285425,220.33928571427987,-0.4490887131390719,True,v1,2026-07-08
SVN,Cryptococcus neoformans var. neoformans,Itraconazole,2,2018,2024,4,1,-0.5000000000000479,1014.0588936891503,-1.0,True,v1,2026-07-08
SVN,Cryptococcus neoformans var. neoformans,Posaconazole,4,2014,2024,7,1,-0.06932522539094069,142.1998368168402,-0.19858995815881456,True,v1,2026-07-08
SVN,Cryptococcus neoformans var. neoformans,Voriconazole,4,2014,2024,7,1,-0.07142857142857076,147.82675083190938,-0.6446583712203042,True,v1,2026-07-08
SWE,Aspergillus flavus species complex,Itraconazole,3,2019,2024,3,1,-0.2857142857143073,578.0952380952814,-0.6546536707079771,True,v1,2026-07-08
SWE,Aspergillus flavus species complex,Posaconazole,3,2019,2024,3,1,-0.07984195557912704,162.38022345510024,-0.20517150412121116,True,v1,2026-07-08
SWE,Aspergillus fumigatus,Amphotericin B,7,2011,2024,19,1,0.046618852459014426,-93.51690573770091,0.4494608184507347,True,v1,2026-07-08
SWE,Aspergillus fumigatus,Isavuconazole,5,2013,2024,16,1,0.011146496815285005,-21.802547770697366,0.06583880893136171,True,v1,2026-07-08
SWE,Aspergillus fumigatus,Itraconazole,7,2011,2024,19,1,-0.0020491803278659786,4.489754098354859,-0.01576025045128199,True,v1,2026-07-08
SWE,Aspergillus fumigatus,Posaconazole,7,2011,2024,19,1,0.06650723679248946,-133.18069634592376,0.3087006503029002,True,v1,2026-07-08
SWE,Aspergillus fumigatus,Voriconazole,7,2011,2024,19,1,-0.015368852459011952,32.42315573769595,-0.1646860781591471,True,v1,2026-07-08
SWE,Aspergillus niger,Itraconazole,2,2018,2024,2,1,0.16666666666668267,-336.3333333333656,1.0,True,v1,2026-07-08
SWE,Aspergillus niger,Posaconazole,2,2018,2024,2,1,1.9072601382120308e-17,0.9999999999999614,,True,v1,2026-07-08
SWE,Aspergillus niger species complex,Itraconazole,2,2019,2024,4,1,-2.352837339723089e-18,1.0000000000000049,,True,v1,2026-07-08
SWE,Aspergillus niger species complex,Posaconazole,2,2019,2024,4,1,-2.352837339723089e-18,1.0000000000000049,,True,v1,2026-07-08
SWE,Candida albicans,Amphotericin B,15,2010,2024,185,2,0.0785714285714296,-156.87857142857354,0.6929348671835831,True,v1,2026-07-08
SWE,Candida albicans,Flucytosine,4,2010,2013,51,8,0.0,0.0,,True,v1,2026-07-08
SWE,Candida albicans,Itraconazole,12,2010,2024,145,2,0.026615969581749978,-52.19771863118059,0.18405127105448496,True,v1,2026-07-08
SWE,Candida albicans,Posaconazole,15,2010,2024,185,2,0.046428571428572596,-92.54642857143094,0.4412487516463849,True,v1,2026-07-08
SWE,Candida dubliniensis,Flucytosine,2,2011,2012,2,1,0.0,0.0,,True,v1,2026-07-08
SWE,Candida dubliniensis,Itraconazole,8,2011,2024,11,1,0.022883295194506686,-43.88389807295751,0.12490895373642438,True,v1,2026-07-08
SWE,Candida dubliniensis,Posaconazole,9,2011,2024,12,1,0.019441069258810263,-36.23089974958763,0.11504987043386383,True,v1,2026-07-08
SWE,Candida glabrata,Amphotericin B,11,2010,2024,50,1,0.02656794425087129,-52.48214285714325,0.40257230397819666,True,v1,2026-07-08
SWE,Candida glabrata,Fluconazole,11,2010,2024,50,1,0.02460801393728137,-52.34821428571254,0.2170958382019916,True,v1,2026-07-08
SWE,Candida glabrata,Flucytosine,3,2010,2012,11,2,0.0,0.0,,True,v1,2026-07-08
SWE,Candida glabrata,Itraconazole,8,2010,2024,42,2,0.027777777777773818,-54.15277777776976,0.6382847385042254,True,v1,2026-07-08
SWE,Candida glabrata,Posaconazole,11,2010,2024,50,1,0.002703277120488345,-3.9403274937677115,0.013931423002765286,True,v1,2026-07-08
SWE,Candida glabrata,Voriconazole,11,2010,2024,50,1,0.001742160278742737,-0.7268205966548527,0.010123241397734298,True,v1,2026-07-08
SWE,Candida krusei,Amphotericin B,8,2010,2022,12,1,-0.0011074197120731792,3.107419712075519,-0.012577870090366055,True,v1,2026-07-08
SWE,Candida krusei,Flucytosine,2,2010,2012,2,1,2.779477106835346e-17,0.9999999999999439,,True,v1,2026-07-08
SWE,Candida krusei,Itraconazole,5,2010,2022,8,1,-0.018217211275720856,38.7390741852689,-0.13142838658419773,True,v1,2026-07-08
SWE,Candida krusei,Posaconazole,8,2010,2022,12,1,0.027133103780627544,-53.752083872640824,0.1373360662823995,True,v1,2026-07-08
SWE,Candida lusitaniae,Amphotericin B,4,2011,2019,7,1,-0.013157894736841464,28.901315789472395,-0.09782319760890369,True,v1,2026-07-08
SWE,Candida lusitaniae,Itraconazole,3,2011,2019,6,1,-0.17415229942387647,352.6302980979039,-0.5597015482825758,True,v1,2026-07-08
SWE,Candida lusitaniae,Posaconazole,4,2011,2019,7,1,-0.06578947368420332,133.2565789473539,-0.2111943015477558,True,v1,2026-07-08
SWE,Candida parapsilosis,Amphotericin B,12,2010,2024,25,1,0.047175866495507486,-93.77086007702266,0.40276391223903685,True,v1,2026-07-08
SWE,Candida parapsilosis,Flucytosine,4,2010,2013,11,1,0.0,0.0,,True,v1,2026-07-08
SWE,Candida parapsilosis,Itraconazole,10,2010,2024,22,1,0.03839027492745353,-75.24669231686904,0.22432284197143093,True,v1,2026-07-08
SWE,Candida parapsilosis,Posaconazole,12,2010,2024,25,1,0.010911424903724116,-20.030965104274014,0.06685611656390847,True,v1,2026-07-08
SWE,Candida tropicalis,Amphotericin B,9,2010,2024,11,1,0.05705882352940902,-113.81470588234743,0.4158840689705839,True,v1,2026-07-08
SWE,Candida tropicalis,Flucytosine,4,2010,2013,5,1,-2.1000000000000805,4222.400000000162,-0.7745966692414834,True,v1,2026-07-08
SWE,Candida tropicalis,Itraconazole,9,2010,2024,11,1,0.04648755911033036,-90.50506783827956,0.20997838026874174,True,v1,2026-07-08
SWE,Candida tropicalis,Posaconazole,9,2010,2024,11,1,0.06970588235293655,-138.701470588226,0.553110633191064,True,v1,2026-07-08
THA,Aspergillus flavus species complex,Itraconazole,8,2013,2024,28,1,-1.2421048014280754e-15,0.7500000000025074,0.0,True,v1,2026-07-08
THA,Aspergillus flavus species complex,Posaconazole,8,2013,2024,28,1,0.04481132075471702,-89.88915094339632,0.3519121986239021,True,v1,2026-07-08
THA,Aspergillus fumigatus,Amphotericin B,12,2012,2024,53,1,-0.006072874493925986,12.878036437244665,-0.048681641730045806,True,v1,2026-07-08
THA,Aspergillus fumigatus,Isavuconazole,7,2017,2024,34,1,-0.052536231884048636,106.92391304345942,-0.3423393193711671,True,v1,2026-07-08
THA,Aspergillus fumigatus,Itraconazole,12,2012,2024,53,1,0.1265182186234586,-255.18825910926498,0.35930519490425616,True,v1,2026-07-08
THA,Aspergillus fumigatus,Posaconazole,12,2012,2024,53,1,0.2198132473210738,-442.91671306331097,0.4621229715752953,True,v1,2026-07-08
THA,Aspergillus fumigatus,Voriconazole,12,2012,2024,53,1,0.07085020242912869,-141.785425101172,0.24593064087755495,True,v1,2026-07-08
THA,Aspergillus niger,Itraconazole,4,2013,2023,8,1,-0.20762711864408648,419.5127118644446,-0.5410814859990274,True,v1,2026-07-08
THA,Aspergillus niger,Posaconazole,4,2013,2023,8,1,-0.03215651224804111,66.26548688268635,-0.0937567853673604,True,v1,2026-07-08
THA,Aspergillus niger species complex,Itraconazole,6,2012,2024,10,1,-0.051272236491162256,105.7825187458618,-0.16374127562211865,True,v1,2026-07-08
THA,Aspergillus niger species complex,Posaconazole,6,2012,2024,10,1,-0.004746145431651828,11.931638730319333,-0.018703951561235565,True,v1,2026-07-08
THA,Candida albicans,Amphotericin B,14,2011,2024,124,3,0.10879120879120725,-217.73626373626064,0.784504563232824,True,v1,2026-07-08
THA,Candida albicans,Flucytosine,3,2011,2013,17,3,0.0,0.0,,True,v1,2026-07-08
THA,Candida albicans,Itraconazole,11,2011,2024,104,3,0.043282236248867796,-85.71505861135134,0.30556981878921186,True,v1,2026-07-08
THA,Candida albicans,Posaconazole,14,2011,2024,124,3,0.037362637362635724,-74.30769230768901,0.32930650879607526,True,v1,2026-07-08
THA,Candida dubliniensis,Itraconazole,5,2017,2024,6,1,0.30182926829269247,-607.9776916768193,0.9663251516857502,True,v1,2026-07-08
THA,Candida dubliniensis,Posaconazole,6,2016,2024,7,1,0.05769230769230336,-113.9795678493992,0.33968311024337866,True,v1,2026-07-08
THA,Candida glabrata,Amphotericin B,13,2011,2024,34,1,0.04425087108013605,-88.09233449476679,0.3386606460864742,True,v1,2026-07-08
THA,Candida glabrata,Fluconazole,13,2011,2024,34,1,0.14581881533100627,-297.2944250870995,0.47942673793519897,True,v1,2026-07-08
