canonical_organism,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_tested,n_susceptible,n_intermediate,n_resistant,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Candida albicans,Echinocandin,AUS,2017,Bone/Joint culture,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2017,Bronchoalveolar lavage/wash,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2017,Genital tract,10,30,30,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2017,Sputum,10,30,30,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2017,Wound/Drainage/Ulcer,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2018,Blood culture,9,27,27,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2018,Bronchoalveolar lavage/wash,10,30,30,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2018,Eye/conjunctiva,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2018,Genital tract,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2018,Plueral fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2018,Sputum,9,27,27,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2018,Tracheal aspirate,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2018,Urine/Urinary tract,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,Abscess (pus),1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,Blood culture,7,21,21,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,Bone/Joint culture,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,Bronchoalveolar lavage/wash,7,21,21,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,GI tract/bowel,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,Peritoneal fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,Plueral fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,Sputum,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,Unknown,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2019,Wound/Drainage/Ulcer,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Abscess (pus),2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Blood culture,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Bronchoalveolar lavage/wash,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Cerebrospinal fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Genital tract,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Plueral fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Sputum,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Tracheal aspirate,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Ureteral catheter,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2020,Wound/Drainage/Ulcer,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Blood culture,8,24,24,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Bone/Joint culture,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Bronchoalveolar lavage/wash,7,21,21,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,"Ears,nose,throat",1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Genital tract,9,27,27,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Other,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Peritoneal fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Sputum,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Tissue,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Tracheal aspirate,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Urine/Urinary tract,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2021,Wound/Drainage/Ulcer,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Aspirate,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Blood culture,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Bone/Joint culture,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Bronchoalveolar lavage/wash,9,27,27,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Cerebrospinal fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Genital tract,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Intravenous/IV Line,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Plueral fluid,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Sputum,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Tracheal aspirate,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Unknown,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Ureteral catheter,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2022,Wound/Drainage/Ulcer,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2023,Abscess (pus),1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2023,Blood culture,4,9,9,0,0,2.25,2.25,1.0,-1.25,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2023,Bronchoalveolar lavage/wash,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2023,Genital tract,10,30,30,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2023,Sputum,7,21,21,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2023,Tracheal aspirate,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2023,Ureteral catheter,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2023,Wound/Drainage/Ulcer,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2024,Aspirate,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2024,Blood culture,9,27,27,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2024,Bronchoalveolar lavage/wash,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2024,Plueral fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2024,Sputum,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2024,Tracheal aspirate,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,AUS,2024,Ureteral catheter,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2010,Blood culture,1,3,2,1,0,3.0,2.0,0.0,-2.0,0.6666666666666666,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2010,Unknown,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2011,Abscess (pus),2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2011,Blood culture,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2011,Intravenous/IV Line,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2012,Abscess (pus),2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2012,Blood culture,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2012,GI tract/bowel,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2012,Other,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2012,Unknown,8,24,24,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2013,Abscess (pus),2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2013,Blood culture,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2013,Bronchoalveolar lavage/wash,12,36,36,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2013,Catheter,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2014,Blood culture,7,21,21,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2014,Bronchoalveolar lavage/wash,17,51,51,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2014,Catheter,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2015,Abscess (pus),1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2015,Blood culture,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2015,Bronchoalveolar lavage/wash,19,57,57,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2015,Wound/Drainage/Ulcer,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2016,Blood culture,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2016,Bronchoalveolar lavage/wash,13,39,39,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2016,GI tract/bowel,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2016,Other,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2017,Blood culture,13,39,39,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2017,Intravenous/IV Line,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2017,Peritoneal fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2017,Plueral fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2018,Blood culture,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2018,GI tract/bowel,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2018,Genital tract,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2018,Other,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2018,Peritoneal fluid,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2018,Plueral fluid,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2018,Urine/Urinary tract,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2018,Wound/Drainage/Ulcer,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2019,Unknown,26,78,78,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2020,Unknown,15,45,45,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2020,Wound/Drainage/Ulcer,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2021,Intravenous/IV Line,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2021,Other,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2021,Tissue,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2021,Wound/Drainage/Ulcer,12,36,36,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2022,Unknown,15,45,45,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2023,Genital tract,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2023,Tissue,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2023,Unknown,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2023,Wound/Drainage/Ulcer,4,8,8,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2024,GI tract/bowel,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2024,Other,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2024,Tissue,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BEL,2024,Ureteral catheter,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2010,Abscess (pus),1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2010,Ascitic fluid,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2010,Bile,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2010,Blood culture,33,99,99,0,0,3.0,3.0,1.0,-2.0,1.0,False,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2010,Catheter tip,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2010,Cerebrospinal fluid,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2010,Invasive pulmonary,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2010,Unknown,2,6,5,1,0,3.0,2.5,0.5,-2.0,0.8333333333333334,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2011,Abscess (pus),1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2011,Blood culture,22,66,65,1,0,3.0,2.9545454545454546,0.9545454545454546,-2.0,0.9848484848484849,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2011,Bronchoalveolar lavage/wash,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2011,Unknown,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2012,Blood culture,10,30,30,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2012,Catheter,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2012,Unknown,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2013,Blood culture,17,51,51,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2014,Blood culture,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2015,Blood culture,7,21,21,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2015,Bronchoalveolar lavage/wash,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2015,Sputum,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2015,Tissue,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2016,Blood culture,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2017,Blood culture,8,24,24,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2018,Blood culture,9,27,27,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2018,Intravenous/IV Line,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2018,Peritoneal fluid,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2019,Blood culture,8,24,24,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2019,Tissue,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2020,Blood culture,7,21,21,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2020,GI tract/bowel,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2020,Intravenous/IV Line,3,9,9,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2020,Other,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2021,Blood culture,9,27,27,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2021,Bronchoalveolar lavage/wash,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2021,Tissue,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2022,Blood culture,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2023,Blood culture,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2024,Blood culture,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2024,Other,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,BRA,2024,Ureteral catheter,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2010,Blood culture,15,45,45,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2010,Unknown,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2011,Blood culture,16,48,48,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2011,Unknown,11,33,33,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2012,Blood culture,17,51,51,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2013,Blood culture,24,72,72,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2014,Blood culture,7,21,21,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2014,Unknown,6,18,18,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2015,Blood culture,20,60,60,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2016,Blood culture,8,24,24,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2017,Blood culture,9,27,27,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2018,Blood culture,10,30,30,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2019,Unknown,15,45,45,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CAN,2020,Unknown,9,27,27,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHE,2019,Unknown,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHE,2020,Unknown,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHE,2021,Unknown,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHE,2022,Unknown,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHE,2023,Unknown,1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHL,2010,Abscess (pus),1,3,3,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHL,2010,Blood culture,10,30,30,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHL,2010,Bronchoalveolar lavage/wash,4,12,12,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHL,2010,Endotracheal tube,5,15,15,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHL,2010,Tissue,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
Candida albicans,Echinocandin,CHL,2011,Blood culture,2,6,6,0,0,3.0,3.0,1.0,-2.0,1.0,True,v1,2026-07-08
