canonical_organism,drug_class,iso3_country,parsed_year,body_site,n_isolates_in_stratum,n_tested,n_resistant,n_intermediate,n_susceptible,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Haemophilus influenzae,Cephalosporin (2nd generation),ESP,2020,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ESP,2020,Respiratory: Sinuses,16,16,0,1,15,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ESP,2020,Respiratory: Sputum,76,76,0,11,65,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ESP,2020,Unknown,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ESP,2021,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ESP,2021,Respiratory: Bronchoalveolar lavage,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ESP,2021,Respiratory: Endotracheal aspirate,15,15,0,1,14,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ESP,2021,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ESP,2021,Respiratory: Sputum,28,28,0,2,26,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),GRC,2014,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),GRC,2014,Respiratory: Sputum,20,20,0,7,13,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),GRC,2015,Respiratory: Bronchoalveolar lavage,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),GRC,2015,Respiratory: Sputum,29,29,3,5,21,1.0,0.10344827586206896,0.10344827586206896,0.0,0.10344827586206896,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),HRV,2014,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),HRV,2014,Respiratory: Bronchoalveolar lavage,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),HRV,2014,Respiratory: Endotracheal aspirate,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),HRV,2014,Respiratory: Other,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),HRV,2015,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),HRV,2015,Respiratory: Bronchoalveolar lavage,27,27,4,2,21,1.0,0.14814814814814814,0.14814814814814814,0.0,0.14814814814814814,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),HRV,2015,Respiratory: Endotracheal aspirate,8,8,0,2,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),HRV,2015,Respiratory: Other,27,27,2,8,17,1.0,0.07407407407407407,0.07407407407407407,0.0,0.07407407407407407,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),HRV,2015,Respiratory: Sputum,24,24,4,7,13,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2018,Respiratory: Sputum,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2020,Respiratory: Bronchoalveolar lavage,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2020,Respiratory: Endotracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2020,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2020,Respiratory: Sputum,30,30,2,2,26,1.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2021,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2021,Respiratory: Bronchoalveolar lavage,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2021,Respiratory: Endotracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2021,Respiratory: Sputum,124,124,9,29,86,1.0,0.07258064516129033,0.07258064516129033,0.0,0.07258064516129033,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),IND,2021,Unknown,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2018,Respiratory: Other,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2019,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2019,Respiratory: Bronchoalveolar lavage,23,23,1,6,16,1.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2019,Respiratory: Endotracheal aspirate,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2019,Respiratory: Other,13,13,0,4,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2019,Respiratory: Sputum,12,12,0,2,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2019,Unknown,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2020,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2020,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2020,Respiratory: Bronchoalveolar lavage,46,46,1,5,40,1.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2020,Respiratory: Endotracheal aspirate,9,9,0,2,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2020,Respiratory: Other,17,17,0,5,12,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2020,Respiratory: Sinuses,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2020,Respiratory: Sputum,23,23,0,4,19,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2020,Unknown,16,16,1,3,12,1.0,0.0625,0.0625,0.0,0.0625,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2021,CVS: Blood,7,7,0,1,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2021,Respiratory: Bronchoalveolar lavage,26,26,1,2,23,1.0,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2021,Respiratory: Endotracheal aspirate,13,13,0,2,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2021,Respiratory: Other,10,10,0,1,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2021,Respiratory: Sputum,7,7,0,2,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ITA,2021,Unknown,6,6,0,1,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KHM,2016,CVS: Blood,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KHM,2016,Respiratory: Sputum,20,20,1,1,18,1.0,0.05,0.05,0.0,0.05,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KHM,2017,Respiratory: Sputum,5,5,1,1,3,1.0,0.2,0.2,0.0,0.2,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2017,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2017,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2018,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2019,CVS: Blood,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2019,HEENT: Middle ear,13,13,1,2,10,1.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2019,Respiratory: Bronchoalveolar lavage,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2019,Respiratory: Endotracheal aspirate,18,18,1,4,13,1.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2019,Respiratory: Other,3,3,1,1,1,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2019,Respiratory: Sputum,27,27,2,3,22,1.0,0.07407407407407407,0.07407407407407407,0.0,0.07407407407407407,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2020,Respiratory: Endotracheal aspirate,5,5,0,2,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),KWT,2020,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),MAR,2016,Respiratory: Transtracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),MAR,2017,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),MAR,2017,Respiratory: Transtracheal aspirate,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2016,HEENT: Middle ear,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2016,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2016,Respiratory: Sinuses,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2016,Respiratory: Sputum,86,86,2,4,80,1.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2016,Respiratory: Transtracheal aspirate,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2017,HEENT: Middle ear,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2017,Respiratory: Bronchoalveolar lavage,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2017,Respiratory: Sputum,18,18,0,1,17,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2018,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2020,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2020,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2020,Respiratory: Bronchoalveolar lavage,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2020,Respiratory: Other,4,4,1,1,2,1.0,0.25,0.25,0.0,0.25,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2020,Respiratory: Sputum,14,14,0,3,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2021,Respiratory: Bronchoalveolar lavage,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2021,Respiratory: Endotracheal aspirate,3,3,1,0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2021,Respiratory: Other,10,10,2,3,5,1.0,0.2,0.2,0.0,0.2,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PAK,2021,Respiratory: Sputum,27,27,4,5,18,1.0,0.14814814814814814,0.14814814814814814,0.0,0.14814814814814814,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PHL,2016,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PHL,2016,Respiratory: Sputum,32,32,1,3,28,1.0,0.03125,0.03125,0.0,0.03125,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PHL,2016,Respiratory: Transtracheal aspirate,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PHL,2017,HEENT: Middle ear,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PHL,2017,Respiratory: Sputum,15,15,0,1,14,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),PHL,2017,Respiratory: Transtracheal aspirate,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ROU,2015,HEENT: Middle ear,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ROU,2015,Respiratory: Endotracheal aspirate,47,47,6,9,32,1.0,0.1276595744680851,0.1276595744680851,0.0,0.1276595744680851,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ROU,2015,Respiratory: Other,41,41,0,9,32,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ROU,2015,Respiratory: Sinuses,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ROU,2015,Respiratory: Sputum,20,20,2,6,12,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ROU,2016,HEENT: Middle ear,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ROU,2016,Respiratory: Endotracheal aspirate,12,12,0,3,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),ROU,2016,Respiratory: Sputum,12,12,3,3,6,1.0,0.25,0.25,0.0,0.25,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2014,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2014,Respiratory: Sinuses,14,14,4,2,8,1.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2014,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2015,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2015,HEENT: Middle ear,5,5,2,1,2,1.0,0.4,0.4,0.0,0.4,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Bronchoalveolar lavage,12,12,0,1,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Endotracheal aspirate,7,7,0,1,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Other,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Sinuses,80,80,0,21,59,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Sputum,115,115,11,16,88,1.0,0.09565217391304348,0.09565217391304348,0.0,0.09565217391304348,False,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2016,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2016,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2016,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2016,Respiratory: Sinuses,3,3,2,0,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),RUS,2016,Respiratory: Sputum,26,26,3,3,20,1.0,0.11538461538461539,0.11538461538461539,0.0,0.11538461538461539,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2015,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2015,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2016,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2016,HEENT: Ears,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2016,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2016,Respiratory: Sputum,17,17,1,1,15,1.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2016,Respiratory: Transtracheal aspirate,11,11,1,1,9,1.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2017,Bodily Fluids: Pleural,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2017,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2017,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2017,Respiratory: Sputum,9,9,3,0,6,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SAU,2017,Respiratory: Transtracheal aspirate,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2016,CVS: Blood,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2016,Respiratory: Bronchoalveolar lavage,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2016,Respiratory: Sinuses,10,10,1,1,8,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2016,Respiratory: Sputum,10,10,1,5,4,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2016,Respiratory: Transtracheal aspirate,21,21,3,8,10,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2017,CVS: Blood,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2017,HEENT: Ears,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2017,Respiratory: Bronchoalveolar lavage,5,5,0,2,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2017,Respiratory: Sinuses,3,3,2,0,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2017,Respiratory: Sputum,14,14,2,7,5,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SGP,2017,Respiratory: Transtracheal aspirate,9,9,1,5,3,1.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SRB,2015,CVS: Blood,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SRB,2015,HEENT: Middle ear,17,17,3,1,13,1.0,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SRB,2015,Respiratory: Bronchoalveolar lavage,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SRB,2015,Respiratory: Sinuses,3,3,1,0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SRB,2015,Respiratory: Sputum,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SVK,2015,HEENT: Middle ear,8,8,1,2,5,1.0,0.125,0.125,0.0,0.125,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SVK,2015,Respiratory: Bronchoalveolar lavage,20,20,2,0,18,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SVK,2015,Respiratory: Endotracheal aspirate,11,11,0,1,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SVK,2015,Respiratory: Other,4,4,2,0,2,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SVK,2015,Respiratory: Sinuses,28,28,2,1,25,1.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SVK,2015,Respiratory: Sputum,11,11,1,1,9,1.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SVK,2016,HEENT: Middle ear,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SVK,2016,Respiratory: Bronchoalveolar lavage,7,7,1,2,4,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Haemophilus influenzae,Cephalosporin (2nd generation),SVK,2016,Respiratory: Endotracheal aspirate,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
